INFO [config.py:54]:2025-09-22 12:19:14,425:PyTorch version 2.5.1 available.
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/ollama/_client.py", line 634, in _request_raw
    r = await self._client.request(*args, **kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/httpx/_client.py", line 1585, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/httpx/_client.py", line 1674, in send
    response = await self._send_handling_auth(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/httpx/_client.py", line 1702, in _send_handling_auth
    response = await self._send_handling_redirects(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/httpx/_client.py", line 1739, in _send_handling_redirects
    response = await self._send_single_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/httpx/_client.py", line 1776, in _send_single_request
    response = await transport.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/httpx/_transports/default.py", line 376, in handle_async_request
    with map_httpcore_exceptions():
  File "/usr/local/lib/python3.12/contextlib.py", line 158, in __exit__
    self.gen.throw(value)
  File "/usr/local/lib/python3.12/site-packages/httpx/_transports/default.py", line 89, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ReadTimeout

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/tobi/crispy-octo-dollop/app/main.py", line 207, in add_message
    response = await model.run(query=request.message, results=results)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.12/site-packages/llama_index/core/workflow/workflow.py", line 544, in _run_workflow
    raise exception_raised
  File "/usr/local/lib/python3.12/site-packages/llama_index/core/workflow/workflow.py", line 311, in _task
    raise WorkflowRuntimeError(
llama_index.core.workflow.errors.WorkflowRuntimeError: Error in step 'synthesize': 
INFO [timing.py:139]:2025-09-22 13:55:22,184:TIMING: Wall: 216933.3ms | CPU: 357550.0ms | timing.app.main.add_message
INFO [config.py:54]:2025-09-22 14:04:29,979:PyTorch version 2.5.1 available.
INFO [main.py:49]:2025-09-22 14:04:32,706: Initializing ollama and Redis
INFO [utils_backend.py:18]:2025-09-22 14:04:32,730:Initiating expired session cleanup in Redis
INFO [config.py:54]:2025-09-22 14:13:49,388:PyTorch version 2.5.1 available.
INFO [main.py:49]:2025-09-22 14:13:51,753: Initializing ollama and Redis
INFO [utils_backend.py:18]:2025-09-22 14:13:51,765:Initiating expired session cleanup in Redis
INFO [main.py:116]:2025-09-22 14:14:33,297: Validating: compliance_admin
INFO [main.py:119]:2025-09-22 14:14:33,314:Invalid username or password 
INFO [timing.py:139]:2025-09-22 14:14:33,315:TIMING: Wall:   19.2ms | CPU:    0.0ms | timing.app.main.validate_user
INFO [main.py:116]:2025-09-22 14:14:52,432: Validating: admin_compliance
INFO [main.py:124]:2025-09-22 14:14:52,666: Validation successful for admin_compliance
INFO [timing.py:139]:2025-09-22 14:14:52,666:TIMING: Wall:  235.1ms | CPU:  230.0ms | timing.app.main.validate_user
INFO [main.py:135]:2025-09-22 14:14:52,743: Initializing session: 3b47e32c-002e-402a-a10d-81aed46c79c7 for user admin_compliance
INFO [main.py:163]:2025-09-22 14:14:52,936:Successfully set up session variables in Redis for session: 3b47e32c-002e-402a-a10d-81aed46c79c7 
INFO [main.py:178]:2025-09-22 14:14:52,953:Started session: 3b47e32c-002e-402a-a10d-81aed46c79c7
INFO [timing.py:139]:2025-09-22 14:14:52,953:TIMING: Wall:  212.5ms | CPU:  180.0ms | timing.app.main.start_conversation
INFO [main.py:279]:2025-09-22 14:14:52,957:Getting existing conversation ids for user: admin_compliance on user login
WARNING [utils_backend.py:86]:2025-09-22 14:14:52,958:/home/tobi/crispy-octo-dollop/user_data/admin_compliance/chat history/chat_745c752c-2abd-424e-9faa-e489bc21853f.json is empty
WARNING [utils_backend.py:86]:2025-09-22 14:14:52,958:/home/tobi/crispy-octo-dollop/user_data/admin_compliance/chat history/chat_aa5e1e3a-6ad7-4f0e-9b36-51fa28838166.json is empty
INFO [timing.py:139]:2025-09-22 14:14:52,959:TIMING: Wall:    3.5ms | CPU:    0.0ms | timing.app.main.get_existing_conv_id
INFO [main.py:304]:2025-09-22 14:14:53,546: Getting available documents to chat for session: 3b47e32c-002e-402a-a10d-81aed46c79c7 and collection compliance_center
INFO [timing.py:139]:2025-09-22 14:14:54,272:TIMING: Wall:  727.2ms | CPU:   60.0ms | timing.app.main.get_docs
INFO [main.py:186]:2025-09-22 14:15:15,734: User message to bot for session: 3b47e32c-002e-402a-a10d-81aed46c79c7, message:Mäuschen mach mal "piep"!
INFO [_client.py:1786]:2025-09-22 14:15:18,132:HTTP Request: POST http://localhost:11434/api/embed "HTTP/1.1 200 OK"
INFO [utils_LLM.py:156]:2025-09-22 14:15:18,434:Retrieval completed, reranking now.
WARNING [utils_LLM.py:97]:2025-09-22 14:15:22,294:GPU not found, resorting to CPU
INFO [utils_LLM.py:177]:2025-09-22 14:16:12,500:Reranking done.
INFO [main.py:199]:2025-09-22 14:16:12,501:For session: 3b47e32c-002e-402a-a10d-81aed46c79c7 and collection: compliance_center, 3 relevant sources found
INFO [citation_engine.py:151]:2025-09-22 14:16:12,504:after chat template, qa_messages: metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['context_str', 'query_str', 'query_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None message_templates=[ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text="You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you're not sure about some information then clearly state that you don't have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. 'yesterday' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it's your turn. Below are several numbered sources of information:\n------\n{context_str}\n------\nQuery: {query_str}\nAnswer: ")]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='{query_str}')])]
INFO [citation_engine.py:153]:2025-09-22 14:16:12,505:after chat template, refine_messages: metadata={'prompt_type': <PromptType.CUSTOM: 'custom'>} template_vars=['existing_answer', 'context_msg', 'query_str', 'query_str'] kwargs={} output_parser=None template_var_mappings=None function_mappings=None message_templates=[ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text="You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you're not sure about some information then clearly state that you don't have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. 'yesterday' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it's your turn. We have provided an existing answer: {existing_answer}. Below are several numbered sources of information. Use them to refine the existing answer. If the provided sources are not helpful, you will repeat the existing answer.\nBegin refining!\n------\n{context_msg}\n------\nQuery: {query_str}\nAnswer: ")]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='{query_str}')])]
INFO [utils_generation.py:255]:2025-09-22 14:16:12,506:Message to LLM before predict [ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you\'re not sure about some information then clearly state that you don\'t have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. \'yesterday\' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it\'s your turn. Below are several numbered sources of information:\n------\n\n------\nQuery: Mäuschen mach mal "piep"!\nAnswer: ')]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='Mäuschen mach mal "piep"!')])]
INFO [utils_generation.py:255]:2025-09-22 14:16:12,506:Message to LLM before predict [ChatMessage(role=<MessageRole.SYSTEM: 'system'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='You are Kisters AI Assistant, a Large Language Model (LLM) created by Kisters AG, a German software company headquartered in Aachen.\n     Kisters AG is an international, environmental data & IT organisation which engineers data-driven and technology-led solutions.\n     The current date is 22-09-2025.\n     When you\'re not sure about some information then clearly state that you don\'t have the information and avoid making up anything.\n     You are always very attentive to dates, in particular you try to resolve dates (e.g. \'yesterday\' is 21-09-2025) and when asked about information at specific dates, you discard information that is at another date.\n     You follow these instructions in all languages, and always respond to the user in the language they use or request.\n     You answer user questions about the security and compliance policies of KISTERS AG. The questions about security require a factual answer and needs to be grounded in the sources you recieve. Security is a sensitive topic and misinformation will be very bad for us.\n     Be concise in your answer. \n Below is your task:Please provide an answer based solely on the provided sources which contain the topic-subtopic name along with the content. When referencing information from a source, cite the appropriate source(s) using their corresponding numbers. Every answer should include at least one source citation. Only cite a source when you are explicitly referencing it. If none of the sources are helpful, you should indicate that. For example:\nSource 1:\n Sky > Colors of sky\nThe sky is red in the evening and blue in the morning.\nSource 2:\n Water > Water Wetness\nWater is wet when the sky is red.\nQuery: When is water wet?\nAnswer: Water will be wet when the sky is red according to Source 2, which occurs in the evening according to Source 1.\nNow it\'s your turn. We have provided an existing answer: . Below are several numbered sources of information. Use them to refine the existing answer. If the provided sources are not helpful, you will repeat the existing answer.\nBegin refining!\n------\n\n------\nQuery: Mäuschen mach mal "piep"!\nAnswer: ')]), ChatMessage(role=<MessageRole.USER: 'user'>, additional_kwargs={}, blocks=[TextBlock(block_type='text', text='Mäuschen mach mal "piep"!')])]
